7/4/2006; 9,15,31,42,45; Mega Ball: 41
6/30/2006; 20,40,46,48,54; Mega Ball: 27
6/27/2006; 2,14,20,29,44; Mega Ball: 32
6/23/2006; 13,17,24,34,56; Mega Ball: 24
6/20/2006; 11,21,37,53,54; Mega Ball: 12
6/16/2006; 27,30,36,38,45; Mega Ball: 13
6/13/2006; 1,20,23,24,33; Mega Ball: 29
6/9/2006; 8,17,18,26,47; Mega Ball: 37
6/6/2006; 5,29,35,52,53; Mega Ball: 9
6/2/2006; 3,10,18,36,38; Mega Ball: 41
5/30/2006; 2,13,28,34,45; Mega Ball: 36
5/26/2006; 12,14,20,47,48; Mega Ball: 24
5/23/2006; 17,21,28,48,54; Mega Ball: 1
5/19/2006; 5,12,31,51,56; Mega Ball: 1
5/16/2006; 7,24,40,48,50; Mega Ball: 15
5/12/2006; 6,36,39,45,52; Mega Ball: 45
5/9/2006; 7,15,24,43,44; Mega Ball: 22
5/5/2006; 8,20,39,53,55; Mega Ball: 10
5/2/2006; 7,11,22,27,31; Mega Ball: 33
4/28/2006; 16,29,32,36,55; Mega Ball: 12
4/25/2006; 1,20,32,37,39; Mega Ball: 9
4/21/2006; 2,4,7,27,41; Mega Ball: 4
4/18/2006; 13,14,25,34,50; Mega Ball: 6
4/14/2006; 8,10,18,29,33; Mega Ball: 10
4/11/2006; 2,12,45,46,56; Mega Ball: 20
4/7/2006; 1,18,31,46,52; Mega Ball: 37
4/4/2006; 9,25,48,51,56; Mega Ball: 7
3/31/2006; 4,7,19,50,52; Mega Ball: 15
3/28/2006; 14,18,35,39,49; Mega Ball: 14
3/24/2006; 1,2,17,47,49; Mega Ball: 19
3/21/2006; 4,16,17,28,31; Mega Ball: 8
3/17/2006; 8,11,23,48,52; Mega Ball: 5
3/14/2006; 27,28,30,42,50; Mega Ball: 22
3/10/2006; 4,17,18,51,54; Mega Ball: 31
3/7/2006; 15,27,36,38,42; Mega Ball: 32
3/3/2006; 25,29,38,39,46; Mega Ball: 4
2/28/2006; 2,4,35,36,48; Mega Ball: 22
2/24/2006; 3,5,12,16,34; Mega Ball: 27
2/21/2006; 14,23,27,36,45; Mega Ball: 36
2/17/2006; 16,25,31,43,46; Mega Ball: 28
2/14/2006; 27,36,43,49,54; Mega Ball: 33
2/10/2006; 24,39,40,43,46; Mega Ball: 2
2/7/2006; 2,16,25,30,48; Mega Ball: 26
2/3/2006; 29,31,32,41,52; Mega Ball: 42
1/31/2006; 1,35,53,54,56; Mega Ball: 44
1/27/2006; 2,7,8,18,29; Mega Ball: 46
1/24/2006; 31,34,36,51,55; Mega Ball: 4
1/20/2006; 18,22,28,44,53; Mega Ball: 46
1/17/2006; 24,32,37,39,40; Mega Ball: 44
1/13/2006; 5,21,27,44,53; Mega Ball: 36
1/10/2006; 7,27,32,37,38; Mega Ball: 30
1/6/2006; 8,11,28,37,53; Mega Ball: 12
1/3/2006; 15,19,20,32,38; Mega Ball: 21
12/30/2005; 14,20,25,40,44; Mega Ball: 37
12/27/2005; 11,24,27,49,55; Mega Ball: 23
12/23/2005; 10,37,39,49,54; Mega Ball: 8
12/20/2005; 6,20,23,40,56; Mega Ball: 36
12/16/2005; 14,25,26,31,56; Mega Ball: 17
12/13/2005; 9,10,12,22,41; Mega Ball: 4
12/9/2005; 14,15,31,32,43; Mega Ball: 20
12/6/2005; 6,10,26,30,33; Mega Ball: 16
12/2/2005; 3,12,21,38,44; Mega Ball: 45
11/29/2005; 7,8,47,51,52; Mega Ball: 5
11/25/2005; 5,25,31,33,34; Mega Ball: 41
11/22/2005; 9,22,37,41,43; Mega Ball: 30
11/18/2005; 8,18,21,42,46; Mega Ball: 11
11/15/2005; 2,4,5,40,48; Mega Ball: 7
11/11/2005; 9,14,34,50,51; Mega Ball: 40
11/8/2005; 8,16,21,25,27; Mega Ball: 16
11/4/2005; 7,9,41,53,54; Mega Ball: 38
11/1/2005; 5,18,21,28,36; Mega Ball: 20
10/28/2005; 8,17,25,28,53; Mega Ball: 1
10/25/2005; 7,12,18,31,55; Mega Ball: 30
10/21/2005; 11,17,28,29,36; Mega Ball: 42
10/18/2005; 3,12,16,32,33; Mega Ball: 15
10/14/2005; 6,20,24,25,34; Mega Ball: 44
10/11/2005; 24,30,42,53,54; Mega Ball: 20
10/7/2005; 2,4,23,27,36; Mega Ball: 37
10/4/2005; 12,24,28,29,36; Mega Ball: 41
9/30/2005; 1,3,14,30,52; Mega Ball: 10
9/27/2005; 14,17,26,27,28; Mega Ball: 5
9/23/2005; 6,7,20,41,51; Mega Ball: 38
9/20/2005; 35,36,40,42,52; Mega Ball: 45
9/16/2005; 5,16,41,46,50; Mega Ball: 1
9/13/2005; 13,24,44,48,52; Mega Ball: 30
9/9/2005; 15,28,43,51,52; Mega Ball: 11
9/6/2005; 1,8,27,31,50; Mega Ball: 40
9/2/2005; 1,4,14,45,53; Mega Ball: 33
8/30/2005; 19,32,42,49,56; Mega Ball: 29
8/26/2005; 5,20,38,47,54; Mega Ball: 35
8/23/2005; 6,7,8,13,40; Mega Ball: 12
8/19/2005; 2,13,18,36,46; Mega Ball: 36
8/16/2005; 9,15,20,24,55; Mega Ball: 3
8/12/2005; 8,37,38,45,54; Mega Ball: 21
8/9/2005; 13,35,36,43,52; Mega Ball: 5
8/5/2005; 3,5,48,50,53; Mega Ball: 4
8/2/2005; 17,22,39,50,52; Mega Ball: 46
7/29/2005; 4,16,23,25,40; Mega Ball: 22
7/26/2005; 1,10,18,29,55; Mega Ball: 8
7/22/2005; 7,18,27,35,54; Mega Ball: 34
7/19/2005; 7,13,48,51,54; Mega Ball: 11
7/15/2005; 9,13,25,36,48; Mega Ball: 2
7/12/2005; 5,17,32,39,53; Mega Ball: 36
7/8/2005; 9,23,45,48,50; Mega Ball: 3
7/5/2005; 22,38,48,50,55; Mega Ball: 29
7/1/2005; 14,25,41,42,50; Mega Ball: 40
6/28/2005; 2,20,37,43,46; Mega Ball: 4
6/24/2005; 14,43,44,50,56; Mega Ball: 7
6/21/2005; 9,13,40,46,50; Mega Ball: 30
6/17/2005; 16,35,40,49,50; Mega Ball: 34
6/14/2005; 1,10,29,48,49; Mega Ball: 36
6/10/2005; 14,29,31,37,50; Mega Ball: 34
6/7/2005; 7,14,28,46,47; Mega Ball: 25
6/3/2005; 4,6,14,28,47; Mega Ball: 42
5/31/2005; 5,13,22,37,38; Mega Ball: 11
5/27/2005; 7,17,22,34,50; Mega Ball: 24
5/24/2005; 9,28,39,40,45; Mega Ball: 24
5/20/2005; 3,6,27,40,44; Mega Ball: 9
5/17/2005; 7,9,10,29,44; Mega Ball: 17
5/13/2005; 21,23,27,33,39; Mega Ball: 8
5/10/2005; 11,25,38,40,42; Mega Ball: 40
5/6/2005; 7,12,25,50,51; Mega Ball: 19
5/3/2005; 7,17,42,46,52; Mega Ball: 47
4/29/2005; 2,5,7,28,46; Mega Ball: 21
4/26/2005; 18,22,33,34,42; Mega Ball: 16
4/22/2005; 23,25,43,46,49; Mega Ball: 26
4/19/2005; 5,6,14,42,47; Mega Ball: 3
4/15/2005; 25,26,37,39,49; Mega Ball: 29
4/12/2005; 15,20,43,47,50; Mega Ball: 24
4/8/2005; 5,13,17,33,35; Mega Ball: 35
4/5/2005; 4,19,45,51,52; Mega Ball: 22
4/1/2005; 11,19,28,32,45; Mega Ball: 10
3/29/2005; 7,17,18,30,42; Mega Ball: 38
3/25/2005; 11,18,19,45,49; Mega Ball: 2
3/22/2005; 6,11,27,37,43; Mega Ball: 34
3/18/2005; 2,9,28,29,48; Mega Ball: 33
3/15/2005; 14,26,27,34,44; Mega Ball: 27
3/11/2005; 18,19,31,35,36; Mega Ball: 17
3/8/2005; 8,14,15,22,31; Mega Ball: 13
3/4/2005; 7,10,13,35,39; Mega Ball: 21
3/1/2005; 1,8,18,39,48; Mega Ball: 1
2/25/2005; 4,13,37,38,50; Mega Ball: 24
2/22/2005; 15,18,28,41,45; Mega Ball: 27
2/18/2005; 1,19,31,35,42; Mega Ball: 34
2/15/2005; 3,16,20,21,38; Mega Ball: 10
2/11/2005; 6,14,21,24,50; Mega Ball: 28
2/8/2005; 8,11,14,23,25; Mega Ball: 21
2/4/2005; 3,12,14,30,52; Mega Ball: 34
2/1/2005; 3,17,21,42,44; Mega Ball: 35
1/28/2005; 25,31,39,47,52; Mega Ball: 43
1/25/2005; 2,10,21,25,45; Mega Ball: 22
1/21/2005; 17,27,39,40,41; Mega Ball: 21
1/18/2005; 10,23,28,39,51; Mega Ball: 5
1/14/2005; 15,19,24,40,47; Mega Ball: 50
1/11/2005; 2,23,24,35,45; Mega Ball: 18
1/7/2005; 2,8,14,15,51; Mega Ball: 38
1/4/2005; 3,6,7,12,32; Mega Ball: 30
12/31/2004; 10,14,45,47,51; Mega Ball: 20
12/28/2004; 18,29,32,38,43; Mega Ball: 50
12/24/2004; 9,20,22,41,42; Mega Ball: 10
12/21/2004; 7,22,27,31,38; Mega Ball: 12
12/17/2004; 16,34,38,42,47; Mega Ball: 1
12/14/2004; 14,27,32,34,40; Mega Ball: 2
12/10/2004; 22,23,37,42,47; Mega Ball: 15
12/7/2004; 1,19,22,32,49; Mega Ball: 29
12/3/2004; 12,32,37,41,52; Mega Ball: 13
11/30/2004; 10,20,22,28,52; Mega Ball: 4
11/26/2004; 7,9,18,37,43; Mega Ball: 34
11/23/2004; 8,30,32,35,51; Mega Ball: 17
11/19/2004; 1,12,24,36,51; Mega Ball: 38
11/16/2004; 9,10,27,28,30; Mega Ball: 18
11/12/2004; 5,31,33,35,51; Mega Ball: 1
11/9/2004; 11,20,26,28,52; Mega Ball: 7
11/5/2004; 3,29,30,41,43; Mega Ball: 1
11/2/2004; 24,32,42,49,50; Mega Ball: 3
10/29/2004; 10,18,26,31,41; Mega Ball: 48
10/26/2004; 14,25,39,43,49; Mega Ball: 27
10/22/2004; 3,7,20,24,43; Mega Ball: 36
10/19/2004; 6,13,19,34,50; Mega Ball: 33
10/15/2004; 4,8,24,30,36; Mega Ball: 25
10/12/2004; 4,18,19,39,51; Mega Ball: 13
10/8/2004; 16,17,21,33,41; Mega Ball: 6
10/5/2004; 8,34,39,48,49; Mega Ball: 47
10/1/2004; 8,10,17,24,39; Mega Ball: 52
9/28/2004; 1,18,39,42,50; Mega Ball: 35
9/24/2004; 11,26,30,49,50; Mega Ball: 52
9/21/2004; 1,3,15,19,29; Mega Ball: 39
9/17/2004; 3,16,25,38,49; Mega Ball: 4
9/14/2004; 12,35,37,38,50; Mega Ball: 49
9/10/2004; 11,17,27,45,52; Mega Ball: 5
9/7/2004; 13,30,36,38,51; Mega Ball: 35
9/3/2004; 4,14,34,38,44; Mega Ball: 10
8/31/2004; 14,15,25,42,44; Mega Ball: 3
8/27/2004; 5,25,38,46,47; Mega Ball: 14
8/24/2004; 2,5,21,47,50; Mega Ball: 46
8/20/2004; 12,17,34,37,39; Mega Ball: 34
8/17/2004; 22,23,26,28,36; Mega Ball: 10
8/13/2004; 14,31,41,45,48; Mega Ball: 20
8/10/2004; 18,25,29,31,44; Mega Ball: 33
8/6/2004; 4,23,33,38,49; Mega Ball: 7
8/3/2004; 1,2,13,16,22; Mega Ball: 31
7/30/2004; 16,19,21,34,35; Mega Ball: 22
7/27/2004; 8,10,11,13,24; Mega Ball: 46
7/23/2004; 5,12,25,35,37; Mega Ball: 12
7/20/2004; 6,15,21,32,44; Mega Ball: 13
7/16/2004; 3,21,22,35,44; Mega Ball: 7
7/13/2004; 13,31,37,39,52; Mega Ball: 38
7/9/2004; 11,23,25,29,45; Mega Ball: 16
7/6/2004; 6,7,8,31,48; Mega Ball: 19
7/2/2004; 10,25,38,39,50; Mega Ball: 12
6/29/2004; 10,13,19,28,38; Mega Ball: 1
6/25/2004; 18,19,29,32,42; Mega Ball: 32
6/22/2004; 9,10,17,41,52; Mega Ball: 19
6/18/2004; 7,10,11,15,51; Mega Ball: 23
6/15/2004; 18,23,27,29,44; Mega Ball: 24
6/11/2004; 12,28,36,39,52; Mega Ball: 36
6/8/2004; 17,24,29,37,45; Mega Ball: 43
6/4/2004; 4,16,18,41,47; Mega Ball: 46
6/1/2004; 7,16,17,26,48; Mega Ball: 15
5/28/2004; 13,27,36,39,51; Mega Ball: 33
5/25/2004; 5,18,34,36,39; Mega Ball: 43
5/21/2004; 4,20,27,38,49; Mega Ball: 31
5/18/2004; 2,36,44,46,51; Mega Ball: 45
5/14/2004; 10,19,32,36,46; Mega Ball: 6
5/11/2004; 9,25,30,34,37; Mega Ball: 30
5/7/2004; 14,17,19,44,50; Mega Ball: 17
5/4/2004; 3,15,29,37,39; Mega Ball: 40
4/30/2004; 15,21,32,39,50; Mega Ball: 34
4/27/2004; 1,10,17,23,35; Mega Ball: 45
4/23/2004; 8,22,25,47,48; Mega Ball: 27
4/20/2004; 12,22,37,46,48; Mega Ball: 49
4/16/2004; 6,24,29,42,51; Mega Ball: 41
4/13/2004; 13,36,39,50,51; Mega Ball: 34
4/9/2004; 2,8,10,11,23; Mega Ball: 40
4/6/2004; 8,17,29,32,39; Mega Ball: 49
4/2/2004; 8,17,25,46,47; Mega Ball: 13
3/30/2004; 3,27,31,41,45; Mega Ball: 33
3/26/2004; 8,10,17,37,49; Mega Ball: 20
3/23/2004; 12,22,35,39,46; Mega Ball: 32
3/19/2004; 6,9,14,32,50; Mega Ball: 4
3/16/2004; 3,28,45,49,51; Mega Ball: 52
3/12/2004; 4,29,32,35,36; Mega Ball: 11
3/9/2004; 16,23,29,36,51; Mega Ball: 49
3/5/2004; 30,40,47,49,52; Mega Ball: 3
3/2/2004; 25,30,35,40,50; Mega Ball: 4
2/27/2004; 2,9,24,36,52; Mega Ball: 44
2/24/2004; 6,11,43,49,52; Mega Ball: 21
2/20/2004; 1,13,20,21,30; Mega Ball: 24
2/17/2004; 2,8,34,36,52; Mega Ball: 21
2/13/2004; 14,30,42,43,45; Mega Ball: 30
2/10/2004; 3,7,10,22,32; Mega Ball: 23
2/6/2004; 1,6,16,30,49; Mega Ball: 13
2/3/2004; 9,21,26,35,41; Mega Ball: 17
1/30/2004; 17,28,30,40,51; Mega Ball: 44
1/27/2004; 6,10,20,38,50; Mega Ball: 27
1/23/2004; 10,18,33,46,51; Mega Ball: 13
1/20/2004; 5,7,14,21,45; Mega Ball: 36
1/16/2004; 12,26,41,44,49; Mega Ball: 44
1/13/2004; 3,17,18,21,45; Mega Ball: 21
1/9/2004; 24,32,38,47,49; Mega Ball: 12
1/6/2004; 7,13,15,25,32; Mega Ball: 9
1/2/2004; 7,8,36,44,48; Mega Ball: 9
12/30/2003; 12,18,21,32,46; Mega Ball: 49
12/26/2003; 1,10,17,20,29; Mega Ball: 36
12/23/2003; 2,13,21,22,49; Mega Ball: 52
12/19/2003; 5,10,17,35,39; Mega Ball: 38
12/16/2003; 16,24,31,46,47; Mega Ball: 47
12/12/2003; 9,16,32,45,46; Mega Ball: 26
12/9/2003; 4,14,15,24,48; Mega Ball: 41
12/5/2003; 1,12,15,18,44; Mega Ball: 42
12/2/2003; 10,13,24,34,49; Mega Ball: 4
11/28/2003; 19,26,31,44,50; Mega Ball: 19
11/25/2003; 22,32,37,40,41; Mega Ball: 52
11/21/2003; 14,26,28,36,42; Mega Ball: 14
11/18/2003; 4,11,25,30,52; Mega Ball: 36
11/14/2003; 3,13,31,41,42; Mega Ball: 52
11/11/2003; 2,5,17,21,22; Mega Ball: 43
11/7/2003; 6,18,23,26,30; Mega Ball: 31
11/4/2003; 16,24,43,44,45; Mega Ball: 22
10/31/2003; 6,12,13,36,46; Mega Ball: 3
10/28/2003; 6,9,20,40,47; Mega Ball: 26
10/24/2003; 8,9,16,30,31; Mega Ball: 15
10/21/2003; 18,34,46,51,52; Mega Ball: 38
10/17/2003; 14,20,31,46,48; Mega Ball: 18
10/14/2003; 18,19,21,33,40; Mega Ball: 29
10/10/2003; 4,19,36,42,48; Mega Ball: 13
10/7/2003; 1,2,22,40,41; Mega Ball: 43
10/3/2003; 19,21,30,31,52; Mega Ball: 51
9/30/2003; 2,26,37,40,46; Mega Ball: 49
9/26/2003; 5,29,32,45,52; Mega Ball: 29
9/23/2003; 5,16,24,49,51; Mega Ball: 28
9/19/2003; 13,14,24,34,47; Mega Ball: 13
9/16/2003; 15,20,24,30,46; Mega Ball: 42
9/12/2003; 16,22,23,38,46; Mega Ball: 45
9/9/2003; 14,15,30,39,46; Mega Ball: 30
9/5/2003; 7,9,28,41,42; Mega Ball: 19
9/2/2003; 22,26,27,32,39; Mega Ball: 14
8/29/2003; 8,11,17,42,52; Mega Ball: 10
8/26/2003; 9,28,42,44,49; Mega Ball: 47
8/22/2003; 4,19,31,32,51; Mega Ball: 31
8/19/2003; 7,11,24,28,52; Mega Ball: 16
8/15/2003; 1,16,20,41,52; Mega Ball: 13
8/12/2003; 8,11,18,35,51; Mega Ball: 26
8/8/2003; 6,9,35,40,43; Mega Ball: 42
8/5/2003; 7,32,34,38,44; Mega Ball: 49
8/1/2003; 2,11,27,30,33; Mega Ball: 46
7/29/2003; 1,17,19,32,42; Mega Ball: 33
7/25/2003; 33,46,47,50,51; Mega Ball: 30
7/22/2003; 1,5,31,38,47; Mega Ball: 3
7/18/2003; 29,30,34,38,44; Mega Ball: 39
7/15/2003; 1,26,33,43,48; Mega Ball: 22
7/11/2003; 1,4,10,16,18; Mega Ball: 10
7/8/2003; 2,9,27,29,35; Mega Ball: 18
7/4/2003; 6,7,22,37,46; Mega Ball: 8
7/1/2003; 28,32,39,45,48; Mega Ball: 31
6/27/2003; 1,14,20,31,40; Mega Ball: 43
6/24/2003; 2,26,43,44,47; Mega Ball: 31
6/20/2003; 1,2,3,12,37; Mega Ball: 35
6/17/2003; 27,31,34,40,52; Mega Ball: 1
6/13/2003; 12,15,16,20,51; Mega Ball: 33
6/10/2003; 14,15,23,32,52; Mega Ball: 37
6/6/2003; 10,14,28,39,40; Mega Ball: 35
6/3/2003; 4,20,25,29,32; Mega Ball: 20
5/30/2003; 1,21,28,33,51; Mega Ball: 3
5/27/2003; 10,11,17,20,26; Mega Ball: 3
5/23/2003; 12,20,31,33,50; Mega Ball: 17
5/20/2003; 2,16,36,44,49; Mega Ball: 3
5/16/2003; 5,10,16,26,39; Mega Ball: 52
5/13/2003; 17,20,47,49,50; Mega Ball: 34
5/9/2003; 1,10,20,22,28; Mega Ball: 39
5/6/2003; 5,14,32,44,52; Mega Ball: 24
5/2/2003; 2,5,19,32,34; Mega Ball: 52
4/29/2003; 6,8,9,33,35; Mega Ball: 32
4/25/2003; 1,12,32,48,51; Mega Ball: 29
4/22/2003; 3,9,15,28,52; Mega Ball: 7
4/18/2003; 5,15,24,50,52; Mega Ball: 3
4/15/2003; 16,29,31,39,52; Mega Ball: 21
4/11/2003; 15,26,27,38,39; Mega Ball: 46
4/8/2003; 8,10,24,38,45; Mega Ball: 6
4/4/2003; 6,22,28,31,40; Mega Ball: 18
4/1/2003; 7,12,26,45,47; Mega Ball: 36
3/28/2003; 8,12,21,27,29; Mega Ball: 15
3/25/2003; 15,21,37,40,42; Mega Ball: 7
3/21/2003; 6,17,18,40,50; Mega Ball: 8
3/18/2003; 13,14,16,29,49; Mega Ball: 29
3/14/2003; 3,6,14,31,33; Mega Ball: 8
3/11/2003; 10,15,26,28,39; Mega Ball: 10
3/7/2003; 7,10,32,36,41; Mega Ball: 33
3/4/2003; 2,26,36,37,41; Mega Ball: 22
2/28/2003; 11,16,26,48,49; Mega Ball: 13
2/25/2003; 2,4,6,37,47; Mega Ball: 38
2/21/2003; 21,28,29,40,51; Mega Ball: 20
2/18/2003; 12,22,29,42,50; Mega Ball: 11
2/14/2003; 11,13,19,32,47; Mega Ball: 21
2/11/2003; 18,20,23,48,49; Mega Ball: 10
2/7/2003; 3,9,20,26,27; Mega Ball: 50
2/4/2003; 5,12,16,22,24; Mega Ball: 48
1/31/2003; 1,8,9,19,22; Mega Ball: 21
1/28/2003; 13,24,26,32,47; Mega Ball: 34
1/24/2003; 16,31,37,40,41; Mega Ball: 5
1/21/2003; 4,41,48,50,51; Mega Ball: 23
1/17/2003; 25,26,38,42,46; Mega Ball: 27
1/14/2003; 30,39,41,47,52; Mega Ball: 27
1/10/2003; 7,17,18,34,50; Mega Ball: 18
1/7/2003; 15,16,28,34,51; Mega Ball: 33
1/3/2003; 6,14,28,37,46; Mega Ball: 3
12/31/2002; 8,21,29,42,51; Mega Ball: 34
12/27/2002; 11,14,26,30,39; Mega Ball: 3
12/24/2002; 8,24,39,43,52; Mega Ball: 43
12/20/2002; 10,14,41,46,49; Mega Ball: 52
12/17/2002; 3,7,21,29,49; Mega Ball: 46
12/13/2002; 2,13,14,24,46; Mega Ball: 34
12/10/2002; 3,5,9,16,31; Mega Ball: 28
12/6/2002; 4,8,30,36,52; Mega Ball: 48
12/3/2002; 1,15,19,40,51; Mega Ball: 26
11/29/2002; 8,25,33,42,49; Mega Ball: 40
11/26/2002; 3,21,27,31,43; Mega Ball: 34
11/22/2002; 11,16,19,22,46; Mega Ball: 5
11/19/2002; 7,16,20,40,52; Mega Ball: 8
11/15/2002; 6,17,44,49,51; Mega Ball: 39
11/12/2002; 3,28,45,48,50; Mega Ball: 24
11/8/2002; 17,19,37,47,48; Mega Ball: 14
11/5/2002; 2,7,16,28,36; Mega Ball: 47
11/1/2002; 5,10,22,23,43; Mega Ball: 37
10/29/2002; 9,10,14,41,49; Mega Ball: 35
10/25/2002; 8,15,34,39,47; Mega Ball: 4
10/22/2002; 16,20,26,36,48; Mega Ball: 32
10/18/2002; 10,31,40,48,51; Mega Ball: 38
10/15/2002; 6,20,27,34,51; Mega Ball: 22
10/11/2002; 9,11,17,26,41; Mega Ball: 29
10/8/2002; 18,34,43,47,50; Mega Ball: 25
10/4/2002; 10,42,43,45,51; Mega Ball: 1
10/1/2002; 7,21,30,32,37; Mega Ball: 15
9/27/2002; 23,27,30,33,36; Mega Ball: 5
9/24/2002; 8,32,34,42,50; Mega Ball: 21
9/20/2002; 1,2,4,5,46; Mega Ball: 8
9/17/2002; 7,10,19,26,44; Mega Ball: 5
9/13/2002; 24,32,37,40,51; Mega Ball: 12
9/10/2002; 4,6,10,21,25; Mega Ball: 21
9/6/2002; 31,39,42,49,51; Mega Ball: 35
9/3/2002; 8,23,36,49,51; Mega Ball: 10
8/30/2002; 6,31,32,42,51; Mega Ball: 42
8/27/2002; 2,5,11,18,45; Mega Ball: 22
8/23/2002; 5,19,20,45,48; Mega Ball: 44
8/20/2002; 2,13,20,23,43; Mega Ball: 6
8/16/2002; 22,31,33,44,52; Mega Ball: 43
8/13/2002; 3,10,15,18,25; Mega Ball: 52
8/9/2002; 7,17,23,43,44; Mega Ball: 26
8/6/2002; 2,6,38,40,50; Mega Ball: 14
8/2/2002; 10,16,23,28,31; Mega Ball: 7
7/30/2002; 2,6,22,27,44; Mega Ball: 1
7/26/2002; 20,27,28,37,49; Mega Ball: 32
7/23/2002; 10,12,29,32,38; Mega Ball: 7
7/19/2002; 7,15,24,37,46; Mega Ball: 9
7/16/2002; 10,24,35,49,52; Mega Ball: 47
7/12/2002; 13,19,23,38,47; Mega Ball: 15
7/9/2002; 26,29,31,44,48; Mega Ball: 40
7/5/2002; 11,20,26,29,41; Mega Ball: 41
7/2/2002; 14,22,32,35,44; Mega Ball: 6
6/28/2002; 18,31,49,50,51; Mega Ball: 4
6/25/2002; 4,18,21,27,41; Mega Ball: 50
6/21/2002; 13,18,32,39,49; Mega Ball: 6
6/18/2002; 6,13,18,27,45; Mega Ball: 18
6/14/2002; 4,8,32,37,43; Mega Ball: 2
6/11/2002; 5,6,9,33,44; Mega Ball: 52
6/7/2002; 14,22,27,28,42; Mega Ball: 13
6/4/2002; 3,25,29,30,48; Mega Ball: 48
5/31/2002; 12,28,45,46,52; Mega Ball: 47
5/28/2002; 6,21,22,29,32; Mega Ball: 24
5/24/2002; 2,4,32,44,52; Mega Ball: 36
5/21/2002; 4,28,39,41,44; Mega Ball: 9
5/17/2002; 15,18,25,33,47; Money Ball: 30
5/14/2002; 23,30,36,44,47; Money Ball: 28
5/10/2002; 1,7,35,38,49; Money Ball: 10
5/7/2002; 2,22,26,39,40; Money Ball: 11
5/3/2002; 2,21,27,35,49; Money Ball: 8
4/30/2002; 4,5,9,26,42; Money Ball: 20
4/26/2002; 11,12,21,39,44; Money Ball: 1
4/23/2002; 3,27,31,45,47; Money Ball: 3
4/19/2002; 3,4,26,40,46; Money Ball: 4
4/16/2002; 7,10,25,26,27; Money Ball: 23
4/12/2002; 6,13,14,17,41; Money Ball: 6
4/9/2002; 1,15,17,21,41; Money Ball: 4
4/5/2002; 8,21,35,47,50; Money Ball: 15
4/2/2002; 34,37,38,39,42; Money Ball: 21
3/29/2002; 15,26,28,35,44; Money Ball: 30
3/26/2002; 1,15,17,22,40; Money Ball: 22
3/22/2002; 7,12,19,35,41; Money Ball: 34
3/19/2002; 17,28,31,35,37; Money Ball: 7
3/15/2002; 5,10,22,34,45; Money Ball: 2
3/12/2002; 4,8,20,29,47; Money Ball: 5
3/8/2002; 13,15,31,36,49; Money Ball: 18
3/5/2002; 2,13,15,21,46; Money Ball: 3
3/1/2002; 13,17,37,49,50; Money Ball: 36
2/26/2002; 6,19,22,40,44; Money Ball: 27
2/22/2002; 4,11,37,40,44; Money Ball: 9
2/19/2002; 25,27,37,40,48; Money Ball: 1
2/15/2002; 2,19,41,45,47; Money Ball: 24
2/12/2002; 2,6,10,26,29; Money Ball: 33
2/8/2002; 3,13,19,40,47; Money Ball: 13
2/5/2002; 5,11,30,33,43; Money Ball: 12
2/1/2002; 4,15,17,23,33; Money Ball: 29
1/29/2002; 4,21,30,33,48; Money Ball: 34
1/25/2002; 9,23,29,32,45; Money Ball: 30
1/22/2002; 1,12,35,37,49; Money Ball: 1
1/18/2002; 1,2,9,26,27; Money Ball: 6
1/15/2002; 4,8,32,41,49; Money Ball: 20
1/11/2002; 4,5,21,24,38; Money Ball: 21
1/8/2002; 14,17,25,32,46; Money Ball: 30
1/4/2002; 7,12,24,34,37; Money Ball: 35
1/1/2002; 16,24,39,45,50; Money Ball: 36
12/28/2001; 21,29,30,32,42; Money Ball: 20
12/25/2001; 20,29,34,35,48; Money Ball: 23
12/21/2001; 3,16,18,19,43; Money Ball: 9
12/18/2001; 3,12,29,37,47; Money Ball: 16
12/14/2001; 6,27,28,29,42; Money Ball: 36
12/11/2001; 18,22,24,32,47; Money Ball: 2
12/7/2001; 5,6,13,20,46; Money Ball: 15
12/4/2001; 17,21,22,24,30; Money Ball: 7
11/30/2001; 7,8,20,21,42; Money Ball: 5
11/27/2001; 1,22,25,43,46; Money Ball: 10
11/23/2001; 3,4,38,42,49; Money Ball: 31
11/20/2001; 11,16,38,41,45; Money Ball: 23
11/16/2001; 4,7,8,38,46; Money Ball: 36
11/13/2001; 3,10,23,35,42; Money Ball: 9
11/9/2001; 5,17,21,31,41; Money Ball: 13
11/6/2001; 3,11,15,22,38; Money Ball: 2
11/2/2001; 10,11,15,35,39; Money Ball: 14
10/30/2001; 7,9,29,46,49; Money Ball: 33
10/26/2001; 16,19,22,26,45; Money Ball: 9
10/23/2001; 24,32,34,38,46; Money Ball: 2
10/19/2001; 1,24,28,33,47; Money Ball: 25
10/16/2001; 15,16,19,26,47; Money Ball: 23
10/12/2001; 4,12,17,22,49; Money Ball: 22
10/9/2001; 13,17,21,26,34; Money Ball: 5
10/5/2001; 3,7,18,23,34; Money Ball: 23
10/2/2001; 7,14,22,41,46; Money Ball: 1
9/28/2001; 1,9,16,21,25; Money Ball: 14
9/25/2001; 7,13,29,32,48; Money Ball: 3
9/21/2001; 1,30,34,36,50; Money Ball: 3
9/18/2001; 11,14,18,33,48; Money Ball: 22
9/14/2001; 2,21,27,28,45; Money Ball: 3
